timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,jamming_state,vel_ned_valid,satellites_used,selected
472235613,1693632615800368,366607031,1263420270,8134,25789,0.259,0.73842835,0.98300004,1.2310001,0.53999996,0.79999995,96,100,0.136,0.023000002,-0.134,0.9760001,3.8601618,0,nan,0.0,4,0,1,21,0
472830613,1693632616400368,366607021,1263420266,7970,25625,0.24700001,0.34970358,0.98,1.228,0.57,0.87,96,100,0.15,-0.105000004,-0.108,-0.046000004,3.0097055,0,nan,0.0,4,0,1,20,0
473227613,1693632616800368,366607020,1263420266,8046,25702,0.16600001,0.34973258,0.97700006,1.2240001,0.57,0.87,96,116,0.038000003,0.0050000004,0.037,0.006,3.0097055,0,nan,0.0,4,0,1,20,0
473821899,1693632617400368,366607016,1263420265,8056,25711,0.171,0.34978017,0.97300005,1.223,0.57,0.87,96,116,0.113000005,0.031000001,-0.108,0.036000002,3.0097055,0,nan,0.0,4,0,1,20,0
474223614,1693632617800368,366607013,1263420265,8069,25724,0.275,0.34981632,0.97300005,1.223,0.57,0.87,96,97,0.096,-0.091000006,-0.032,-0.007,3.0097055,0,nan,0.0,4,0,1,20,0
474823613,1693632618400369,366607010,1263420263,8085,25740,0.28300002,0.3498844,0.97300005,1.225,0.57,0.87,96,97,0.031000001,0.027,-0.014,0.07,3.0097055,0,nan,0.0,4,0,1,20,0
475423613,1693632619000369,366607007,1263420263,8095,25750,0.21400002,0.34993377,0.9710001,1.225,0.62,0.96,96,122,0.037,-0.023000002,-0.029000001,0.023000002,3.0097055,0,nan,0.0,4,0,1,19,0
475823613,1693632619400369,366607004,1263420262,8103,25758,0.25,0.34997237,0.97,1.225,0.62,0.96,96,122,0.052,0.032,0.040000003,0.031000001,3.0097055,0,nan,0.0,4,0,1,19,0
476225618,1693632619800369,366607003,1263420263,8120,25775,0.208,0.35001007,0.96800005,1.225,0.62,0.96,96,128,0.028,-0.007,0.027,0.038000003,3.0097055,0,nan,0.0,4,0,1,19,0
476823613,1693632620400369,366606998,1263420262,8159,25814,0.268,0.35006642,0.966,1.2240001,0.62,0.96,96,128,0.007,0.006,-0.002,0.032,3.0097055,0,nan,0.0,4,0,1,19,0
477424614,1693632621000369,366606993,1263420260,8237,25892,0.26200002,0.35012195,0.96300006,1.22,0.62,0.96,90,94,0.053000003,0.041,0.033,0.029000001,3.0097055,0,nan,0.0,4,0,1,19,0
477824641,1693632621400370,366606990,1263420257,8293,25948,0.23400001,0.3501607,0.961,1.2160001,0.62,0.96,90,94,0.037,0.019000001,-0.032,0.049000002,3.0097055,0,nan,0.0,4,0,1,19,0
478223612,1693632621800370,366606986,1263420255,8343,25998,0.259,0.35020065,0.96000004,1.2140001,0.62,0.96,89,113,0.045,0.039,-0.023000002,0.069000006,3.0097055,0,nan,0.0,4,0,1,19,0
478825619,1693632622400370,366606982,1263420253,8403,26058,0.20400001,0.3502565,0.95600003,1.2080001,0.61,0.93,89,113,0.004,-0.004,0.001,0.020000001,3.0097055,0,nan,0.0,4,0,1,20,0
479227612,1693632622800370,366606978,1263420251,8466,26121,0.257,0.35029384,0.95400006,1.2040001,0.61,0.93,89,85,0.035,-0.028,-0.022000002,-0.024,3.0097055,0,nan,0.0,4,0,1,20,0
479834619,1693632623400370,366606973,1263420248,8540,26195,0.257,0.350352,0.952,1.2,0.61,0.93,89,85,0.037,-0.036000002,0.009000001,-0.030000001,3.0097055,0,nan,0.0,4,0,1,20,0
480223176,1693632623800370,366606969,1263420247,8591,26246,0.215,0.35038847,0.94900006,1.1960001,0.61,0.93,89,104,0.008,-0.008,0.0,0.030000001,3.0097055,0,nan,0.0,4,0,1,20,0
480829612,1693632624400370,366606965,1263420244,8634,26289,0.178,0.3504401,0.94500005,1.1910001,0.61,0.93,89,104,0.013,0.0050000004,-0.012,-0.013,3.0097055,0,nan,0.0,4,0,1,20,0
481231164,1693632624800371,366606963,1263420242,8685,26340,0.22700001,0.35047504,0.94100004,1.187,0.61,0.93,89,119,0.016,-0.0050000004,-0.015000001,0.039,3.0097055,0,nan,0.0,4,0,1,20,0
481825911,1693632625400371,366606960,1263420240,8716,26371,0.25500003,0.35052583,0.93700004,1.182,0.61,0.93,89,119,0.040000003,0.039,-0.011000001,0.039,3.0097055,0,nan,0.0,4,0,1,20,0
482232614,1693632625800371,366606957,1263420239,8750,26405,0.216,0.3505588,0.93500006,1.179,0.56,0.83,89,95,0.011000001,-0.008,-0.007,0.020000001,3.0097055,0,nan,0.0,4,0,1,21,0
482823618,1693632626400371,366606954,1263420237,8795,26451,0.23600002,0.35061252,0.93100005,1.174,0.56,0.83,89,95,0.05,0.033,-0.037,0.057000004,3.0097055,0,nan,0.0,4,0,1,21,0
483236433,1693632626800371,366606954,1263420236,8837,26492,0.224,0.3506497,0.92800003,1.171,0.56,0.83,89,125,0.047000002,0.024,0.040000003,0.026,3.0097055,0,nan,0.0,4,0,1,21,0
483839630,1693632627400371,366606953,1263420236,8889,26544,0.24200001,0.3507033,0.924,1.166,0.56,0.83,89,125,0.07,-0.048,0.051000003,-0.117000006,3.0097055,0,nan,0.0,4,0,1,21,0
484219613,1693632627800371,366606951,1263420234,8928,26583,0.25,0.35073754,0.92200005,1.1630001,0.56,0.83,89,103,0.091000006,0.087000005,-0.026,0.030000001,3.0097055,0,nan,0.0,4,0,1,21,0
484825623,1693632628400372,366606946,1263420231,8952,26608,0.266,0.3507953,0.92300004,1.1600001,0.56,0.83,89,103,0.08400001,0.071,-0.045,0.067,3.0097055,0,nan,0.0,4,0,1,21,0
485422612,1693632629000372,366606950,1263420231,8984,26639,0.264,0.35085395,0.924,1.1580001,0.56,0.83,89,104,0.19500001,0.18300001,0.069000006,0.047000002,3.0097055,0,nan,0.0,4,0,1,21,0
485838613,1693632629400372,366606949,1263420234,9037,26692,0.3,0.3509,0.92600006,1.159,0.56,0.83,89,104,0.15100001,-0.109000005,0.104,-0.27,3.0097055,0,nan,0.0,4,0,1,21,0
486235612,1693632629800372,366606938,1263420239,9268,26923,0.30800003,0.6107919,0.93000007,1.159,0.58,0.87,89,97,0.363,-0.342,0.124000005,-0.57100004,2.865803,0,nan,0.0,4,0,1,20,0
486830613,1693632630400372,366606906,1263420246,9711,27366,0.333,0.3831694,0.93700004,1.1650001,0.56,0.83,89,97,0.61700004,-0.606,0.117000006,-0.90400004,2.947942,0,nan,0.0,4,0,1,21,0
487425613,1693632631000372,366606849,1263420259,10100,27755,0.381,0.19116871,0.947,1.164,0.56,0.83,89,104,1.373,-1.342,0.28800002,-0.21900001,2.877614,0,nan,0.0,4,0,1,21,0
487831613,1693632631400373,366606798,1263420263,10195,27850,0.365,0.2251293,0.95600003,1.1680001,0.56,0.83,89,104,1.342,-1.3410001,0.053000003,-0.115,3.0307376,0,nan,0.0,4,0,1,21,0
488226647,1693632631800373,366606741,1263420258,10261,27916,0.268,0.15565857,0.96300006,1.161,0.56,0.83,89,104,1.6470001,-1.6320001,-0.21900001,-0.045,3.201667,0,nan,0.0,4,0,1,21,0
488834613,1693632632400373,366606654,1263420237,10476,28131,0.24900001,0.16059682,0.9710001,1.1470001,0.58,0.84,89,104,1.542,-1.5300001,-0.18800001,0.011000001,3.2895477,0,nan,0.0,4,0,1,20,0
489424613,1693632633000373,366606571,1263420223,10520,28175,0.21300001,0.15314828,0.97800004,1.1350001,0.61,0.93,89,102,1.4840001,-1.475,-0.16000001,0.186,3.2496905,0,nan,0.0,4,0,1,20,0
489834613,1693632633400373,366606518,1263420219,10614,28269,0.186,0.14820533,0.98100007,1.131,0.61,0.93,89,102,1.519,-1.514,-0.116000004,0.044000003,3.2258816,0,nan,0.0,4,0,1,20,0
490231815,1693632633800373,366606460,1263420209,10629,28284,0.194,0.16256624,0.9850001,1.1290001,0.61,0.93,89,103,1.4150001,-1.391,-0.26000002,0.13900001,3.282259,0,nan,0.0,4,0,1,20,0
490822478,1693632634400373,366606384,1263420195,10716,28371,0.22200002,0.15116034,0.99300003,1.1290001,0.62,0.93,89,103,1.48,-1.465,-0.21300001,0.23500001,3.2926583,0,nan,0.0,4,0,1,19,0
491233619,1693632634800374,366606332,1263420182,10720,28375,0.215,0.1711543,1.0,1.133,0.62,0.93,88,96,1.3570001,-1.33,-0.27,0.201,3.3353572,0,nan,0.0,4,0,1,19,0
491839698,1693632635400374,366606264,1263420161,10652,28307,0.23300001,0.1758995,1.011,1.143,0.62,0.93,88,96,1.3050001,-1.299,-0.117000006,0.379,3.2990716,0,nan,0.0,4,0,1,19,0
492234818,1693632635800374,366606222,1263420151,10626,28281,0.22000001,0.20572403,1.018,1.1500001,0.57,0.81,88,97,1.12,-1.087,-0.268,0.21800001,3.365786,0,nan,0.0,4,0,1,20,0
492832614,1693632636400374,366606169,1263420139,10600,28255,0.231,0.24299695,1.028,1.161,0.62,0.93,88,97,1.011,-1.0040001,-0.120000005,0.22800002,3.3290336,0,nan,0.0,4,0,1,19,0
493226613,1693632636800374,366606134,1263420132,10602,28257,0.245,0.30711877,1.036,1.169,0.62,0.93,88,98,0.86200005,-0.84300005,-0.179,0.106000006,3.3563588,0,nan,0.0,4,0,1,19,0
493834612,1693632637400374,366606092,1263420125,10624,28279,0.277,0.36648265,1.046,1.1810001,0.62,0.93,88,98,0.809,-0.8,-0.119,0.11000001,3.3485365,0,nan,0.0,4,0,1,19,0
494252617,1693632637800374,366606063,1263420122,10616,28272,0.215,0.378564,1.0530001,1.189,0.62,0.93,88,99,0.70900005,-0.679,-0.20500001,0.095000006,3.36496,0,nan,0.0,4,0,1,19,0
494851612,1693632638400375,366606023,1263420116,10707,28362,0.20700002,0.37805748,1.065,1.2010001,0.62,0.93,88,99,0.702,-0.67700005,-0.185,-0.017,3.4171617,0,nan,0.0,4,0,1,19,0
495234613,1693632638800375,366605998,1263420114,10736,28392,0.28500003,0.33745313,1.0730001,1.207,0.61,0.93,88,98,0.76400006,-0.763,0.026,0.105000004,3.2072601,0,nan,0.0,4,0,1,20,0
495839613,1693632639400375,366605971,1263420122,10812,28467,0.284,0.72182816,1.0840001,1.2090001,0.61,0.93,88,98,0.041,-0.039,-0.014,-0.032,3.2266304,0,nan,0.0,4,0,1,20,0
496233614,1693632639800375,366605967,1263420128,10903,28559,0.268,0.7218497,1.0910001,1.21,0.61,0.93,88,100,0.12200001,-0.030000001,0.11800001,-0.011000001,3.2266304,0,nan,0.0,4,0,1,20,0
496825614,1693632640400375,366605959,1263420123,10938,28593,0.25800002,0.7218788,1.0960001,1.21,0.62,0.93,88,100,0.057000004,-0.052,-0.023000002,0.095000006,3.2266304,0,nan,0.0,4,0,1,19,0
497230613,1693632640800375,366605954,1263420121,10933,28588,0.26500002,0.72189975,1.1010001,1.2190001,0.62,0.93,88,128,0.15100001,-0.12200001,-0.089,0.042000003,3.2266304,0,nan,0.0,4,0,1,19,0
497839611,1693632641400375,366605945,1263420125,10952,28607,0.37,0.7219383,1.1140001,1.2470001,0.62,0.93,88,128,0.097,-0.018000001,0.095000006,-0.132,3.2266304,0,nan,0.0,4,0,1,19,0
498234611,1693632641800376,366605938,1263420131,10889,28544,0.23500001,0.721961,1.126,1.274,0.61,0.93,88,94,0.21000001,-0.164,0.13100001,0.059000004,3.2266304,0,nan,0.0,4,0,1,20,0
498823015,1693632642400376,366605925,1263420148,10774,28429,0.508,0.7220111,1.1570001,1.317,0.61,0.93,88,94,0.42000002,-0.31500003,0.277,0.28100002,3.2266304,0,nan,0.0,4,0,1,20,0
499424613,1693632643000376,366605914,1263420155,10586,28242,0.505,0.7220795,1.189,1.381,0.61,0.93,88,98,0.44700003,-0.41000003,-0.178,0.49100003,3.2266304,0,nan,0.0,4,0,1,20,0
499819612,1693632643400376,366605903,1263420159,10374,28029,0.43500003,0.72214484,1.2010001,1.411,0.61,0.93,88,98,0.291,-0.158,0.245,0.8,3.2266304,0,nan,0.0,4,0,1,20,0
500228613,1693632643800376,366605899,1263420159,10115,27770,0.44700003,0.7222085,1.2110001,1.437,0.61,0.93,88,102,0.155,0.128,-0.08800001,0.79200006,3.2266304,0,nan,0.0,4,0,1,20,0
500831611,1693632644400376,366605899,1263420161,10059,27715,0.39200002,0.7222565,1.223,1.46,0.61,0.93,88,102,0.109000005,0.102000006,-0.039,0.12100001,3.2266304,0,nan,0.0,4,0,1,20,0
501222613,1693632644800376,366605895,1263420161,10134,27790,0.27800003,0.7222806,1.2240001,1.455,0.61,0.93,88,112,0.117000006,-0.10700001,-0.046000004,0.124000005,3.2266304,0,nan,0.0,4,0,1,20,0
501822614,1693632645400377,366605894,1263420164,10199,27854,0.25500003,0.7223127,1.222,1.4510001,0.61,0.93,88,112,0.11000001,0.05,0.098000005,0.043,3.2266304,0,nan,0.0,4,0,1,20,0
502424613,1693632646000377,366605896,1263420163,10158,27813,0.3,0.72234344,1.2190001,1.442,0.61,0.93,88,86,0.14400001,0.119,-0.081,0.164,3.2266304,0,nan,0.0,4,0,1,20,0
502833612,1693632646400377,366605895,1263420161,10098,27753,0.246,0.7223651,1.2210001,1.437,0.56,0.83,88,86,0.14500001,-0.14,-0.038000003,0.076000005,3.2266304,0,nan,0.0,4,0,1,21,0
503239614,1693632646800377,366605894,1263420160,10151,27806,0.321,0.72238773,1.223,1.4380001,0.56,0.83,88,96,0.104,-0.028,-0.1,-0.053000003,3.2266304,0,nan,0.0,4,0,1,21,0
503832613,1693632647400377,366605892,1263420159,10194,27849,0.307,0.7224225,1.228,1.4430001,0.56,0.83,88,96,0.048,-0.046000004,0.014,-0.038000003,3.2266304,0,nan,0.0,4,0,1,21,0
504234663,1693632647800377,366605887,1263420158,10196,27851,0.32500002,0.7224473,1.233,1.4440001,0.53,0.76,88,135,0.041,-0.006,-0.040000003,0.116000004,3.2266304,0,nan,0.0,4,0,1,22,0
504822613,1693632648400378,366605883,1263420156,10173,27828,0.34800002,0.72248584,1.2440001,1.4580001,0.56,0.83,88,135,0.20500001,-0.057000004,-0.19700001,0.055000003,3.2266304,0,nan,0.0,4,0,1,21,0
505424612,1693632649000378,366605880,1263420155,10189,27844,0.386,0.7225317,1.2620001,1.478,0.56,0.83,88,101,0.14600001,0.109000005,0.096,0.048,3.2266304,0,nan,0.0,4,0,1,21,0
505822613,1693632649400378,366605879,1263420155,10239,27894,0.35500002,0.7225597,1.2720001,1.4870001,0.56,0.83,88,101,0.14600001,0.14500001,-0.017,0.075,3.2266304,0,nan,0.0,4,0,1,21,0
506425612,1693632650000378,366605877,1263420158,10304,27959,0.323,0.7225935,1.2850001,1.4990001,0.56,0.83,88,96,0.125,0.014,-0.125,0.038000003,3.2266304,0,nan,0.0,4,0,1,21,0
506822613,1693632650400378,366605876,1263420147,10241,27896,0.286,0.72261626,1.2900001,1.5000001,0.56,0.83,88,96,0.27100003,-0.045,-0.268,0.006,3.2266304,0,nan,0.0,4,0,1,21,0
507425613,1693632651000378,366605875,1263420146,10267,27922,0.33400002,0.7226516,1.292,1.4970001,0.56,0.83,88,114,0.16800001,0.15900001,-0.056,0.09900001,3.2266304,0,nan,0.0,4,0,1,21,0
507828895,1693632651400378,366605878,1263420144,10230,27886,0.393,0.7226782,1.2980001,1.498,0.57,0.84,88,114,0.272,0.23,0.14500001,0.059000004,3.2266304,0,nan,0.0,4,0,1,20,0
508234629,1693632651800379,366605877,1263420140,10188,27843,0.31500003,0.72270626,1.3050001,1.501,0.57,0.84,88,82,0.143,-0.046000004,-0.135,0.294,3.2266304,0,nan,0.0,4,0,1,20,0
508830614,1693632652400379,366605875,1263420141,10141,27796,0.32000002,0.722742,1.3050001,1.4990001,0.57,0.84,88,82,0.19000001,-0.012,0.19000001,0.10700001,3.2266304,0,nan,0.0,4,0,1,20,0
509242612,1693632652800379,366605869,1263420146,10133,27788,0.44900003,0.7227754,1.3130001,1.5090001,0.57,0.84,88,97,0.041,0.008,0.040000003,0.07,3.2266304,0,nan,0.0,4,0,1,20,0
509839614,1693632653400379,366605878,1263420146,10241,27896,0.528,0.72282654,1.33,1.5380001,0.57,0.84,88,97,0.34600002,0.34600002,-0.018000001,-0.27,3.2266304,0,nan,0.0,4,0,1,20,0
510217614,1693632653800379,366605888,1263420162,10361,28016,0.551,0.7393099,1.3570001,1.5740001,0.57,0.84,88,93,0.093,0.07,0.062000003,0.002,2.1151707,0,nan,0.0,4,0,1,20,0
